,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
1,3,16, 01/03 16,1.49892,0.189826,3.27234,0,0,0,0.748925,3.09953,0,0.0277817,0.0875426,5.71002,8.92487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65989,626.966,894.518,4.33844,89.9626,100,0.000229547,0.0054633,0.006288,0,-4.80954,0,2.58085,
1,3,17, 01/03 17,2.025,0.189126,3.28061,0,0,0,1.09818,3.09953,0,0.0277817,0.0875426,6.59292,9.80777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37057,626.966,894.518,7.14458,89.9626,100,0.00037802,0.0054633,0.006288,0,-0.535709,0,3.89023,
1,3,18, 01/03 18,2.54758,0.184707,3.34103,0,0,0,0.413907,1.47283,0,0.00926056,0.0875426,6.48723,8.05686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8318,626.966,894.518,8.67195,89.9626,100,0.000458833,0.0054633,0.006288,0,0,0,6.53951,
1,3,19, 01/03 19,3.13526,0.181016,3.47942,0,0,0,0.41061,1.47283,0,0.00926056,0.0875426,7.2063,8.77593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9303,626.966,894.518,8.67195,89.9626,100,0.000458833,0.0054633,0.006288,0,0,-8.7738,7.38032,
1,3,20, 01/03 20,0.004103,0.177188,0.35952,0,0,0,0.41061,1.47283,0,0.00926056,0,0.951422,2.43351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7233,626.966,894.518,8.67195,89.9626,100,0.000458833,0.0054633,0.006288,0,0,-2.43292,6.45646,
1,3,21, 01/03 21,0.0366369,0.176731,0.35952,0,0,0,0.41061,1.47283,0,0.00926056,0,0.983498,2.46559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4973,626.966,894.518,8.6698,89.9626,100,0.000458719,0.0054633,0.006288,0,0,-2.46499,8.57976,
1,3,22, 01/03 22,0.134239,0.18802,0.35952,0,0,0,0.41061,1.47283,0,0.00926056,0,1.09239,2.57448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9556,626.966,894.518,8.66731,89.9626,100,0.000458588,0.0054633,0.006288,4e-05,0,-2.32818,8.16515,
1,3,23, 01/03 23,0.134239,0.183761,0.35952,0,0,0,0.41061,1.47283,0,0.00926056,0,1.08813,2.57022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3931,626.966,894.518,8.66731,89.9626,100,0.000458588,0.0054633,0.006288,0.000308398,0,0,7.73454,
1,3,24, 01/03 24,0.134239,0.178225,0.35952,0,0,0,0.41061,1.47283,0,0.00926056,0,1.08259,2.56468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2415,626.966,894.518,8.66731,89.9626,100,0.000458588,0.0054633,0.006288,0.000822165,0,0,8.38396,
1,4,1, 01/04 01,0.134239,0.17301,0.35952,0,0,0,0.407313,1.47283,0,0.00926056,0,1.07408,2.55617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6993,626.966,894.518,8.6085,89.9626,100,0.000455476,0.0054633,0.006288,0.0018176,0,0,7.96892,
1,4,2, 01/04 02,0.186475,0.175733,0.374615,0,0,0,0.407313,1.47283,0,0.00926056,0,1.14414,2.62622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4737,626.966,894.518,8.59354,89.9626,100,0.000454684,0.0054633,0.006288,0.00100802,0,0,6.26543,
1,4,3, 01/04 03,0.540047,0.177615,0.474192,0,0,0,0.407313,1.47283,0,0.00926056,0,1.59917,3.08125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59882,626.966,894.518,8.56014,89.9626,100,0.000452917,0.0054633,0.006288,0.000277271,0,0,4.83036,
1,4,4, 01/04 04,1.07201,0.170396,0.621925,0,0,0,0.407313,1.47283,0,0.00926056,0,2.27164,3.75373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04991,626.966,894.518,8.56908,89.9626,100,0.00045339,0.0054633,0.006288,7.31e-05,0,0,4.41021,
1,4,5, 01/04 05,1.41131,0.164304,0.722522,0,0,0,0.407313,1.47283,0,0.00926056,0,2.70545,4.18754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83015,626.966,894.518,8.57095,89.9626,100,0.000453489,0.0054633,0.006288,9.56e-06,0,0,4.242,
1,4,6, 01/04 06,1.64466,0.160257,0.794613,0,0,0,0.41061,1.47283,0,0.00926056,0,3.01015,4.49223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02063,626.966,894.518,8.55176,89.9626,100,0.000452474,0.0054633,0.006288,9.81e-05,0,0,4.3878,
1,4,7, 01/04 07,1.75197,0.158648,0.828291,0,0,0,0.41061,1.47283,0,0.00926056,0,3.14952,4.63161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1883,626.966,894.518,8.54667,89.9626,100,0.000452204,0.0054633,0.006288,0.000932243,0,0,6.047,
1,4,8, 01/04 08,1.63567,0.160519,0.787036,0,0,0,0.333441,1.47283,0,0.00926056,0,2.91667,4.39876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47458,626.966,894.518,8.08668,89.9626,100,0.000427866,0.0054633,0.006288,0.000470961,-5.02533,0,4.73526,
1,4,9, 01/04 09,0.864386,0.171269,0.554776,0,0,0,0.253505,1.47283,0,0.00926056,0,1.84394,3.32602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89534,626.966,894.518,3.15172,89.9626,100,0.000166758,0.0054633,0.006288,0.000100617,-14.6382,0,1.99565,
1,4,10, 01/04 10,0.16538,0.150115,0.383911,0,0,0,0.250299,1.47283,0,0.00926056,0,0.949705,2.43179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64139,626.966,894.518,2.88991,89.9626,100,0.000152905,0.0054633,0.006288,0,-22.0805,0,1.80127,
1,4,11, 01/04 11,0.0196953,0.163731,0.361665,0,0,0,0.250977,1.47283,0,0.00926056,0,0.796068,2.27816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62288,626.966,894.518,2.46036,89.9626,100,0.000130178,0.0054633,0.006288,0,-26.5876,16.9959,1.7871,
1,4,12, 01/04 12,0.004103,0.175499,0.35952,0,0,0,0.252159,1.47283,0,0.00926056,0,0.791281,2.27337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6268,626.966,894.518,2.46103,89.9626,100,0.000130213,0.0054633,0.006288,0,-29.3267,16.9959,1.7901,
1,4,13, 01/04 13,0.004103,0.185786,0.35952,0,0,0,0.251702,1.47283,0,0.00926056,0,0.801111,2.2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62459,626.966,894.518,2.45116,89.9626,100,0.000129691,0.0054633,0.006288,0,-29.2947,16.9959,1.78841,
1,4,14, 01/04 14,0.004103,0.194033,0.35952,0,0,0,0.251176,1.47283,0,0.00926056,0,0.808832,2.29092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62669,626.966,894.518,2.44747,89.9626,100,0.000129496,0.0054633,0.006288,0,-26.0188,9.83973,1.79002,
1,4,15, 01/04 15,0.004103,0.200685,0.35952,0,0,0,0.251468,1.47283,0,0.00926056,0,0.815777,2.29786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62172,626.966,894.518,2.33758,89.9626,100,0.000123681,0.0054633,0.006288,0,-20.5696,0,1.78621,
1,4,16, 01/04 16,0.004103,0.206758,0.35952,0,0,0,0.251928,1.47283,0,0.00926056,0,0.822309,2.3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75464,626.966,894.518,2.70266,89.9626,100,0.000142998,0.0054633,0.006288,0,-12.9161,0,1.88795,
1,4,17, 01/04 17,0.004103,0.206981,0.35952,0,0,0,0.351604,1.47283,0,0.00926056,0,0.922208,2.4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21231,626.966,894.518,6.11869,89.9626,100,0.00032374,0.0054633,0.006288,0,-3.44814,0,3.00368,
1,4,18, 01/04 18,0.004103,0.200462,0.35952,0,0,0,0.41061,1.47283,0,0.00926056,0,0.974696,2.45678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28497,626.966,894.518,8.65227,89.9626,100,0.000457791,0.0054633,0.006288,0,0,0,4.59013,
1,4,19, 01/04 19,0.004103,0.194105,0.35952,0,0,0,0.41061,1.47283,0,0.00926056,0,0.968338,2.45043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2451,626.966,894.518,8.65277,89.9626,100,0.000457818,0.0054633,0.006288,0,0,-2.44983,4.55962,
1,4,20, 01/04 20,0.004103,0.188407,0.35952,0,0,0,0.41061,1.47283,0,0.00926056,0,0.962641,2.44473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29326,626.966,894.518,8.66159,89.9626,100,0.000458285,0.0054633,0.006288,0,0,-2.44414,4.59648,
1,4,21, 01/04 21,0.004103,0.18264,0.35952,0,0,0,0.407313,1.47283,0,0.00926056,0,0.953576,2.43566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23494,626.966,894.518,8.65242,89.9626,100,0.0004578,0.0054633,0.006288,0,0,-2.43507,4.55184,
1,4,22, 01/04 22,0.004103,0.176979,0.35952,0,0,0,0.407313,1.47283,0,0.00926056,0,0.947915,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44797,626.966,894.518,8.6488,89.9626,100,0.000457608,0.0054633,0.006288,0,0,-2.42941,4.71489,
1,4,23, 01/04 23,0.0378279,0.17728,0.359676,0,0,0,0.407313,1.47283,0,0.00926056,0,0.982097,2.46418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2696,626.966,894.518,8.63964,89.9626,100,0.000457123,0.0054633,0.006288,0,0,-2.46358,4.57837,
1,4,24, 01/04 24,0.134239,0.18912,0.35952,0,0,0,0.407313,1.47283,0,0.00926056,0,1.09019,2.57228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.402,626.966,894.518,8.64326,89.9626,100,0.000457315,0.0054633,0.006288,0.00082961,0,-2.57166,6.21057,
1,5,1, 01/05 01,0.134239,0.183315,0.35952,0,0,0,0.407313,1.47283,0,0.00926056,0,1.08439,2.56647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45484,626.966,894.518,6.04496,89.9626,100,0.000319839,0.0054633,0.006288,0.000881491,0,-2.56584,4.72015,
1,5,2, 01/05 02,0.148752,0.185388,0.361467,0,0,0,0.407313,1.47283,0,0.00926056,0,1.10292,2.58501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3033,626.966,894.518,5.99509,89.9626,100,0.0003172,0.0054633,0.006288,0.00163865,0,-2.58438,6.13501,
1,5,3, 01/05 03,0.242133,0.187227,0.376751,0,0,0,0.407313,1.47283,0,0.00926056,0,1.21342,2.69551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7154,626.966,894.518,5.99931,89.9626,100,0.000317423,0.0054633,0.006288,0.000599069,0,-2.69486,4.15417,
1,5,4, 01/05 04,0.629309,0.1811,0.482558,0,0,0,0.407313,1.47283,0,0.00926056,0,1.70028,3.18237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55152,626.966,894.518,5.9573,89.9626,100,0.000315201,0.0054633,0.006288,0.000136789,0,-3.1816,3.26332,
1,5,5, 01/05 05,0.963558,0.176627,0.578733,0,0,0,0.41061,1.47283,0,0.00926056,0,2.12953,3.61162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62399,626.966,894.518,5.8449,89.9626,100,0.000309254,0.0054633,0.006288,0.000182414,0,-3.61076,3.31879,
1,5,6, 01/05 06,11.6238,0.162885,6.40777,0,0,0,0.82122,2.28618,0,0.0185211,0.0875426,19.0156,21.4079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94266,626.966,894.518,5.85271,89.9626,100,0.000309667,0.0054633,0.006288,0.000315754,0,-16.9959,3.5627,
1,5,7, 01/05 07,8.37435,0.165272,4.86552,0,0,0,0.834409,2.28618,0,0.0185211,0.0875426,14.2395,16.6318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07782,626.966,894.518,5.88205,89.9626,100,0.000311219,0.0054633,0.006288,0.00077179,0,-8.46972,4.43157,
1,5,8, 01/05 08,6.44774,0.175897,4.15455,0,0,0,1.95661,5.53958,0,0.0555634,0.0875426,12.7348,18.4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32461,626.966,894.518,5.94419,89.9626,100,0.000314507,0.0054633,0.006288,0.000860577,-1.07522,0,4.62047,
1,5,9, 01/05 09,4.0044,0.183025,3.66788,0,0,0,3.20247,15.2998,0,0.120387,0.0875426,11.0578,26.5655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90085,626.966,894.518,4.70521,89.9626,100,0.000248953,0.0054633,0.006288,0.000266434,-11.0052,0,2.76528,
1,5,10, 01/05 10,1.74571,0.283865,3.79442,0,0,0,3.15785,15.2998,0,0.120387,0.0875426,8.98183,24.4896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96982,626.966,894.518,3.25758,89.9626,100,0.000172359,0.0054633,0.006288,0,-19.4207,0,2.05265,
1,5,11, 01/05 11,0.023303,1.28293,4.85776,0,0,0,3.15381,15.2998,0,0.120387,0.0875426,9.31781,24.8255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96263,626.966,894.518,3.20934,89.9626,100,0.000169806,0.0054633,0.006288,0,-23.4561,0,2.04715,
1,5,12, 01/05 12,0,2.48833,5.71776,0,0,0,3.15298,15.2998,0,0.120387,0.0875426,11.3591,26.8668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96226,626.966,894.518,3.07426,89.9626,100,0.000162659,0.0054633,0.006288,0,-20.0291,0,2.04687,
1,5,13, 01/05 13,0,3.09779,5.97988,0,0,0,3.14737,15.2998,0,0.120387,0.0875426,12.225,27.7328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95909,626.966,894.518,3.07532,89.9626,100,0.000162715,0.0054633,0.006288,0,-15.868,0,2.04444,
1,5,14, 01/05 14,0,5.03546,6.48961,0,0,0,3.14983,15.2998,0,0.120387,0.0875426,14.6749,30.1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95223,626.966,894.518,3.0294,89.9626,100,0.000160285,0.0054633,0.006288,0,-19.7579,0,2.03919,
1,5,15, 01/05 15,0,5.6746,6.4081,0,0,0,3.18276,15.2998,0,0.120387,0.0875426,15.2655,30.7732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95394,626.966,894.518,3.04112,89.9626,100,0.000160906,0.0054633,0.006288,0,-10.4214,0,2.0405,
1,5,16, 01/05 16,0,5.676,6.42018,0,0,0,3.21563,15.2998,0,0.120387,0.0875426,15.3118,30.8195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97229,626.966,894.518,3.13924,89.9626,100,0.000166097,0.0054633,0.006288,0,-6.0133,0,2.05455,
1,5,17, 01/05 17,0,5.00419,6.42506,0,0,0,4.50291,15.2998,0,0.120387,0.0875426,15.9322,31.4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44922,626.966,894.518,4.21873,89.9626,100,0.000223213,0.0054633,0.006288,0,-2.36099,0,2.4196,
1,5,18, 01/05 18,0,1.27221,4.84922,0,0,0,2.88087,8.79298,0,0.064824,0.0875426,9.00229,17.9476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3062,626.966,894.518,5.97741,89.9626,100,0.000316265,0.0054633,0.006288,0,0,0,3.07555,
1,5,19, 01/05 19,0,0.227207,3.30227,0,0,0,2.44717,5.53958,0,0.0555634,0.0875426,5.97665,11.6593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5141,626.966,894.518,6.02218,89.9626,100,0.000318633,0.0054633,0.006288,7.62e-05,0,0,3.23467,
1,5,20, 01/05 20,0.188415,0.212143,3.26479,0,0,0,2.43069,5.53958,0,0.0555634,0.0875426,6.09604,11.7787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16865,626.966,894.518,6.01521,89.9626,100,0.000318265,0.0054633,0.006288,0.000336117,0,0,3.73568,
1,5,21, 01/05 21,1.11675,0.202216,3.25496,0,0,0,1.62266,3.91288,0,0.0370423,0.0875426,6.19658,10.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24632,626.966,894.518,6.00052,89.9626,100,0.000317488,0.0054633,0.006288,0.000375495,0,0,3.79513,
1,5,22, 01/05 22,1.89262,0.193595,3.27745,0,0,0,1.62266,3.91288,0,0.0370423,0.0875426,6.98633,11.0238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.466,626.966,894.518,6.1501,89.9626,100,0.000325402,0.0054633,0.006288,0.000844076,0,0,4.7287,
1,5,23, 01/05 23,2.59384,0.186666,3.3912,0,0,0,0.814626,2.28618,0,0.0185211,0.0875426,6.98632,9.37857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2549,626.966,894.518,6.12108,89.9626,100,0.000323866,0.0054633,0.006288,0.00110129,0,0,5.33254,
1,5,24, 01/05 24,3.32386,0.181934,3.60304,0,0,0,0.41061,1.47283,0,0.00926056,0.0875426,7.51944,9.08907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.01,626.966,894.518,6.16979,89.9626,100,0.000326443,0.0054633,0.006288,0.00177786,0,0,6.67588,
1,6,1, 01/06 01,0.004103,0.180634,0.35952,0,0,0,0.407313,1.47283,0,0.00926056,0,0.95157,2.43366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.916,626.966,894.518,4.42673,89.9626,100,0.000234218,0.0054633,0.006288,0.00217083,0,0,6.60395,
1,6,2, 01/06 02,0.004103,0.177001,0.35952,0,0,0,0.407313,1.47283,0,0.00926056,0,0.947937,2.43002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0909,626.966,894.518,4.42091,89.9626,100,0.000233911,0.0054633,0.006288,0.00148429,0,0,5.207,
1,6,3, 01/06 03,0.004103,0.171736,0.35952,0,0,0,0.407313,1.47283,0,0.00926056,0,0.942672,2.42476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47304,626.966,894.518,4.40316,89.9626,100,0.000232971,0.0054633,0.006288,0.000430083,0,0,3.20325,
1,6,4, 01/06 04,0.004103,0.16769,0.35952,0,0,0,0.407313,1.47283,0,0.00926056,0,0.938626,2.42071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74348,626.966,894.518,4.39747,89.9626,100,0.00023267,0.0054633,0.006288,0.00013608,0,0,2.64483,
1,6,5, 01/06 05,0.0117188,0.164831,0.360509,0,0,0,0.41061,1.47283,0,0.00926056,0,0.947669,2.42976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53158,626.966,894.518,4.39098,89.9626,100,0.000232327,0.0054633,0.006288,5.18e-05,0,0,2.48264,
1,6,6, 01/06 06,7.20773,0.163533,5.3074,0,0,0,0.82122,2.28618,0,0.0185211,0.0875426,13.4999,15.8921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.488,626.966,894.518,4.38864,89.9626,100,0.000232203,0.0054633,0.006288,3.51e-05,0,0,2.44928,
1,6,7, 01/06 07,5.4998,0.164711,4.36922,0,0,0,0.834409,2.28618,0,0.0185211,0.0875426,10.8681,13.2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84212,626.966,894.518,4.38026,89.9626,100,0.000231759,0.0054633,0.006288,0.0001788,0,0,2.72033,
1,6,8, 01/06 08,4.2673,0.172077,3.83193,0,0,0,1.93419,5.53958,0,0.0555634,0.0875426,10.2055,15.8882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81486,626.966,894.518,4.32596,89.9626,100,0.000228887,0.0054633,0.006288,0.0001788,-2.48001,0,2.69946,
1,6,9, 01/06 09,2.53183,0.182418,3.64601,0,0,0,3.21192,15.2998,0,0.120387,0.0875426,9.57218,25.0799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88252,626.966,894.518,3.08999,89.9626,100,0.000163491,0.0054633,0.006288,0,-6.97073,0,1.98583,
1,6,10, 01/06 10,0.191324,0.85758,4.37012,0,0,0,3.17445,15.2998,0,0.120387,0.0875426,8.59348,24.1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85495,626.966,894.518,2.90843,89.9626,100,0.000153885,0.0054633,0.006288,0,-21.1227,0,1.96473,
1,6,11, 01/06 11,0,3.18651,6.11341,0,0,0,3.16993,15.2998,0,0.120387,0.0875426,12.4699,27.9776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86175,626.966,894.518,2.91983,89.9626,100,0.000154488,0.0054633,0.006288,0,-26.2459,0,1.96994,
1,6,12, 01/06 12,0,4.93546,6.43654,0,0,0,3.13922,15.2998,0,0.120387,0.0875426,14.5112,30.0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8527,626.966,894.518,2.90745,89.9626,100,0.000153833,0.0054633,0.006288,0,-22.7674,0,1.96301,
1,6,13, 01/06 13,0,5.055,6.34698,0,0,0,3.15153,15.2998,0,0.120387,0.0875426,14.5535,30.0612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86401,626.966,894.518,2.914,89.9626,100,0.00015418,0.0054633,0.006288,0,-12.727,0,1.97167,
1,6,14, 01/06 14,0,6.9014,6.35552,0,0,0,3.14943,15.2998,0,0.120387,0.0875426,16.4063,31.9141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86161,626.966,894.518,2.9164,89.9626,100,0.000154307,0.0054633,0.006288,0,-18.0823,0,1.96982,
1,6,15, 01/06 15,0,7.2294,6.40532,0,0,0,3.18249,15.2998,0,0.120387,0.0875426,16.8172,32.3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8561,626.966,894.518,2.90406,89.9626,100,0.000153654,0.0054633,0.006288,0,-10.6218,0,1.96561,
1,6,16, 01/06 16,0,7.17196,6.54556,0,0,0,3.19897,15.2998,0,0.120387,0.0875426,16.9165,32.4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93781,626.966,894.518,3.06429,89.9626,100,0.000162132,0.0054633,0.006288,0,-10.5227,0,2.02815,
1,6,17, 01/06 17,0,5.71296,6.53299,0,0,0,4.42124,15.2998,0,0.120387,0.0875426,16.6672,32.1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27047,626.966,894.518,3.82576,89.9626,100,0.000202421,0.0054633,0.006288,0,-3.04984,0,2.28277,
1,6,18, 01/06 18,0,1.31552,4.88108,0,0,0,2.88087,8.79298,0,0.064824,0.0875426,9.07747,18.0228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38183,626.966,894.518,4.37156,89.9626,100,0.000231299,0.0054633,0.006288,0,0,0,2.36802,
